ID	entity	group	role	mbfc	RE	HI	CO	MO	EC
418	the devastating Camp fire in Northern California	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	False	False	False	False	False
418	The environment	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	False	False	False	False	False
418	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	False	False	False
418	President Trump Says He's Too Intelligent To Believe In Climate Change President Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	False	False	False
423	the world	GENERALPUBLIC	victim	left_bias	True	False	True	False	True
423	California	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	True
423	anti-environmentalist conservatives	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	True
423	AOC	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	True
423	greenhouse gas emissions	INDUSTRY_EMISSIONS	villain	left_bias	True	False	True	False	True
423	The U.N.'s Intergovernmental Panel on Climate Change	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	True	False	True
424	Americans	GENERALPUBLIC	victim	left_bias	False	False	True	False	False
424	California	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	False	False
424	the Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
425	Small islands	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	True	False	True	False	True
425	small islands	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	True	False	True	False	True
425	major coastal metropolises	GENERALPUBLIC	victim	left_bias	True	False	True	False	True
425	the U.S.	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	True
425	Republicans	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	True
425	U.S climate response	LEGISLATION_POLICIES_RESPONSES	victim	left_bias	True	False	True	False	True
425	the Intergovernmental Panel on Climate Change	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	True	False	True
426	Water	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	True	False	True	False	True
426	health	GENERALPUBLIC	victim	left_bias	True	False	True	False	True
426	people living near coal ash sites	GENERALPUBLIC	victim	left_bias	True	False	True	False	True
426	Pruitt	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	True
426	the EPA	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	True
426	Scott Pruitt	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	True
426	the agency	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	True
426	Envrionmental laws	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	True	False	True
428	Communities near power plants	GENERALPUBLIC	victim	left_bias	True	True	True	True	False
428	people from across the US	GENERALPUBLIC	victim	left_bias	True	True	True	True	False
428	Pruitt	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	True	True	True	False
428	Pruitt	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	True	True	True	False
428	Scott Pruitt	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	True	True	True	False
428	coal-plant owners	INDUSTRY_EMISSIONS	villain	left_bias	True	True	True	True	False
428	very modest coal ash safeguards	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	True	True	True	False
429	low-income communities	GENERALPUBLIC	victim	left_bias	True	False	True	False	True
429	neighborhoods of color	GENERALPUBLIC	victim	left_bias	True	False	True	False	True
429	New Yorkers	GENERALPUBLIC	victim	left_bias	True	False	True	False	True
429	Andrew Cuomo	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	True
429	Cuomo's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	True
429	Englebright	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	True
430	California	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	True	False	True	False	False
430	Congress	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	False
430	Ocasio-Cortez	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	False
430	Pelosi's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	False
430	Pelosi's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	False
430	Fossil Fuel Billionaires	INDUSTRY_EMISSIONS	villain	left_bias	True	False	True	False	False
431	Americans	GENERALPUBLIC	victim	left_bias	True	True	True	False	False
431	Florida	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	True	True	True	False	False
431	Sen. Marco Rubio R-FL	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	True	True	False	False
431	report	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	True	True	False	False
431	Reducing carbon emissions	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	True	True	False	False
431	reductions in carbon emissions	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	True	True	False	False
435	future generations	GENERALPUBLIC	victim	left_bias	False	False	False	False	True
435	Interior Secretary Ryan Zinke	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	False	False	True
437	California's wildfires	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	True	False	True	False	False
437	Climate change	CLIMATECHANGE	villain	left_bias	True	False	True	False	False
437	California	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	True	False	True	False	False
437	Donald Trump's Interior head Ryan Zinke	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	False
437	the US Forest Service	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	False
438	environement	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	False	True	True	False	False
438	Interior Secretary Ryan Zinke	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	True	True	False	False
441	[our] grandkids	GENERALPUBLIC	victim	left_bias	False	False	True	False	False
441	grandkids	GENERALPUBLIC	victim	left_bias	False	False	True	False	False
441	Young people (grandkids)	GENERALPUBLIC	victim	left_bias	False	False	True	False	False
441	Carribbean	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	False	False
441	military installations	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	False	False
443	Tropical regions	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	False	False	False	False	False
443	asylum seekers	GENERALPUBLIC	victim	left_bias	False	False	False	False	False
443	migrants	GENERALPUBLIC	victim	left_bias	False	False	False	False	False
443	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	False	False	False
443	the White House	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	False	False	False	False	False
444	The United States	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	False	False	True
444	FEMA	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	False	False	False	False	True
444	the Trump administration's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	False	False	True
444	US climate response	LEGISLATION_POLICIES_RESPONSES	victim	left_bias	False	False	False	False	True
448	the President Donald Trump's administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	False
448	The U.S. Supreme Court	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	True	False	False
449	climate change	CLIMATECHANGE	victim	left_bias	True	False	True	False	False
449	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	False
449	the White House	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	False
449	a Green New Deal	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	True	False	False
449	Paris Accord	LEGISLATION_POLICIES_RESPONSES	victim	left_bias	True	False	True	False	False
450	The Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	False	False	False
450	the US	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	False	False	False
450	We	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	False	False	False	False	False
452	Rhode Islanders	GENERALPUBLIC	victim	left_bias	True	False	False	False	False
452	Rhode Island	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	True	False	False	False	False
452	companies	INDUSTRY_EMISSIONS	villain	left_bias	True	False	False	False	False
452	oil companies	INDUSTRY_EMISSIONS	villain	left_bias	True	False	False	False	False
452	Rhode Island lawsuit	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	False	False	False
453	the Environmental Protection Agency	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
453	the EPA	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
453	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
453	Obama-era environmental regulations	LEGISLATION_POLICIES_RESPONSES	victim	left_bias	False	False	True	False	False
456	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	True	False	False
456	greenhouse gas emissions	INDUSTRY_EMISSIONS	villain	left_bias	True	False	True	False	False
456	Green Jobs Plan	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	True	False	False
456	more 'green' jobs	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	True	False	True	False	False
459	public health	GENERALPUBLIC	victim	left_bias	False	False	True	False	True
459	quality of life	GENERALPUBLIC	victim	left_bias	False	False	True	False	True
459	US quality of life	GENERALPUBLIC	victim	left_bias	False	False	True	False	True
459	the new US ambassador to Canada, Kelly Craft	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	True
459	emissions	INDUSTRY_EMISSIONS	villain	left_bias	False	False	True	False	True
466	Democrat Governors	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	False	False	False
466	Democrat Stephen Sisolak	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	False	False	False
466	divided Congress	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	False	False	False
466	governors	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	True	False	False	False	False
466	president	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	True	False	False	False	False
466	the House Climate Solutions Caucus	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	True	False	False	False	False
467	The Environmental Protection Agency	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	True
467	coal mining jobs	INDUSTRY_EMISSIONS	victim	left_bias	False	False	True	False	True
467	Envrionmental regulations	LEGISLATION_POLICIES_RESPONSES	hero	left_bias	False	False	True	False	True
468	President Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
468	the Environmental Protection Agency	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	False	False
468	a significantly less notorious successor	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
468	environmental regulations	LEGISLATION_POLICIES_RESPONSES	victim	left_bias	False	False	True	False	False
468	Environmental regulations	LEGISLATION_POLICIES_RESPONSES	victim	left_bias	False	False	True	False	False
469	endangered species	ANIMALS_NATURE_ENVIRONMENT	victim	left_bias	False	False	True	False	False
469	California wildfires	ANIMALS_NATURE_ENVIRONMENT	villain	left_bias	False	False	True	False	False
469	California	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	False	False
469	Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
470	people	GENERALPUBLIC	victim	left_bias	False	True	True	False	False
470	Obama	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	False	True	True	False	False
470	President Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	True	True	False	False
470	West Virginia	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	True	True	False	False
471	Powell	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_bias	False	False	True	False	False
471	Republican Rep. Carlos Curbelo	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
471	a two-term incumbent	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
471	oil and gas industry	INDUSTRY_EMISSIONS	villain	left_bias	False	False	True	False	False
472	climate change	CLIMATECHANGE	villain	left_bias	True	False	False	False	True
472	Coastal cities	GENERALPUBLIC	victim	left_bias	True	False	False	False	True
472	the country	GENERALPUBLIC	hero	left_bias	True	False	False	False	True
472	the country	GENERALPUBLIC	victim	left_bias	True	False	False	False	True
472	Farmers	INDUSTRY_EMISSIONS	victim	left_bias	True	False	False	False	True
472	Human activities	INDUSTRY_EMISSIONS	villain	left_bias	True	False	False	False	True
473	AOC	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_bias	False	False	True	False	False
473	Sanders	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_bias	False	False	True	False	False
474	environement	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	False	False	True	False	False
474	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
474	Judge Brett Kavanaugh	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
474	Envrionmental cases in the Supreme Court	LEGISLATION_POLICIES_RESPONSES	victim	left_center_bias	False	False	True	False	False
476	Forest management	ANIMALS_NATURE_ENVIRONMENT	hero	left_center_bias	False	False	True	False	False
476	the forest	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	False	False	True	False	False
476	Climate change	CLIMATECHANGE	villain	left_center_bias	False	False	True	False	False
476	Californians	GENERALPUBLIC	victim	left_center_bias	False	False	True	False	False
476	Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
478	Atlantic Coast	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	True	False	True	False	True
478	Environmental groups	ENV.ORGS_ACTIVISTS	hero	left_center_bias	True	False	True	False	True
478	Voters	GENERALPUBLIC	victim	left_center_bias	True	False	True	False	True
478	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	False	True
478	state legislators	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	True	False	True
479	a wildfire	ANIMALS_NATURE_ENVIRONMENT	hero	left_center_bias	True	False	False	False	True
479	the ongoing Camp Fire in Northern California	ANIMALS_NATURE_ENVIRONMENT	villain	left_center_bias	True	False	False	False	True
479	humans	GENERALPUBLIC	villain	left_center_bias	True	False	False	False	True
479	California	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_center_bias	True	False	False	False	True
485	weather	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	False	False	True	False	False
485	public health	GENERALPUBLIC	victim	left_center_bias	False	False	True	False	False
485	Democrats	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	False	False	True	False	False
485	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
485	Republicans	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
485	Carbon energy	INDUSTRY_EMISSIONS	villain	left_center_bias	False	False	True	False	False
485	Clean energy	GREEN_TECHNOLOGY_INNOVATION	hero	left_center_bias	False	False	True	False	False
486	global warming	CLIMATECHANGE	victim	left_center_bias	False	True	True	False	False
486	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	True	True	False	False
486	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	True	True	False	False
486	Winberg	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	False	True	True	False	False
486	fossil fuel industry	INDUSTRY_EMISSIONS	villain	left_center_bias	False	True	True	False	False
486	Paris Agreement	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	False	True	True	False	False
487	American health	GENERALPUBLIC	victim	left_center_bias	True	False	True	False	True
487	the Trump administration's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	False	True
487	the US	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_center_bias	True	False	True	False	True
487	the US Government	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	True	False	True
487	fossil fuels	INDUSTRY_EMISSIONS	villain	left_center_bias	True	False	True	False	True
487	American economy	INDUSTRY_EMISSIONS	victim	left_center_bias	True	False	True	False	True
487	society to reduce greenhouse gas emissions	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	True	False	True	False	True
488	public health mission	GENERALPUBLIC	victim	left_center_bias	False	False	True	False	False
488	Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
488	His replacement	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
488	Climate regulation	LEGISLATION_POLICIES_RESPONSES	victim	left_center_bias	False	False	True	False	False
488	environmental and climate regulations	LEGISLATION_POLICIES_RESPONSES	victim	left_center_bias	False	False	True	False	False
491	Lawyers for Our Children's Trust	ENV.ORGS_ACTIVISTS	hero	left_center_bias	True	False	False	False	False
491	Lawyers for Our Children's Trust	ENV.ORGS_ACTIVISTS	villain	left_center_bias	True	False	False	False	False
491	the Justice Department	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	False	False	False
491	the Justice Department	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	False	False	False
495	Americans	GENERALPUBLIC	victim	left_center_bias	True	False	True	False	True
495	State and local governments	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	True	False	True
495	global greenhouse gas emissions	INDUSTRY_EMISSIONS	villain	left_center_bias	True	False	True	False	True
495	greenhouse gas emissions	INDUSTRY_EMISSIONS	villain	left_center_bias	True	False	True	False	True
495	U.S Economy	INDUSTRY_EMISSIONS	victim	left_center_bias	True	False	True	False	True
495	Ekwurzel	SCIENCE_EXPERTS_SCI.REPORTS	hero	left_center_bias	True	False	True	False	True
498	Villages near power plants	GENERALPUBLIC	victim	left_center_bias	False	False	False	False	True
498	China	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	False	False	True
498	pollution near the village	INDUSTRY_EMISSIONS	victim	left_center_bias	False	False	False	False	True
500	average global temperatures	ANIMALS_NATURE_ENVIRONMENT	villain	left_center_bias	True	True	False	False	False
500	the world	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	True	True	False	False	False
500	Climate change	CLIMATECHANGE	villain	left_center_bias	True	True	False	False	False
500	5 crops	INDUSTRY_EMISSIONS	victim	left_center_bias	True	True	False	False	False
500	global food production	INDUSTRY_EMISSIONS	victim	left_center_bias	True	True	False	False	False
500	Emissions reduction	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	True	True	False	False	False
500	U.N. Intergovernmental Panel on Climate Change	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	True	True	False	False	False
501	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	True
501	CIA Director Mike Pompeo	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	True
501	the State Department	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_center_bias	False	False	True	False	True
501	Paris Agreement	LEGISLATION_POLICIES_RESPONSES	victim	left_center_bias	False	False	True	False	True
504	The Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	False	True
504	Obama-era regulations	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	True	False	True	False	True
504	Obama-era climate regulations	LEGISLATION_POLICIES_RESPONSES	victim	left_center_bias	True	False	True	False	True
504	plans	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	True	False	True	False	True
506	Antarctica	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	False	False	False	False	False
506	that it's melting faster than they thought .	ANIMALS_NATURE_ENVIRONMENT	villain	left_center_bias	False	False	False	False	False
508	mainstream climate-change groups	ENV.ORGS_ACTIVISTS	victim	left_center_bias	False	False	True	False	False
508	Moms Clean Air Force	ENV.ORGS_ACTIVISTS	hero	left_center_bias	False	False	True	False	False
508	Environmental Protection Agency	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
508	environmental regulation and enforcement	LEGISLATION_POLICIES_RESPONSES	victim	left_center_bias	False	False	True	False	False
508	the American Lung Association	SCIENCE_EXPERTS_SCI.REPORTS	hero	left_center_bias	False	False	True	False	False
510	demonstrators	ENV.ORGS_ACTIVISTS	hero	left_center_bias	True	False	True	False	True
510	Coastal cities	GENERALPUBLIC	victim	left_center_bias	True	False	True	False	True
510	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	False	True
510	Calif.	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	False	True
510	Calif.	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_center_bias	True	False	True	False	True
510	State Officials	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	True	False	True
510	the California Coastal Commission	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	False	True	False	True
510	offshore oil drilling	INDUSTRY_EMISSIONS	villain	left_center_bias	True	False	True	False	True
512	60 % of the nation's bodies of water	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	True	True	True	True	False
512	sources of drinking water	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	True	True	True	True	False
512	Democrats	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	True	True	True	False
512	Donald Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	True	True	True	False
512	Alexandria Ocasio-Cortez	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	True	True	True	True	False
512	America	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_center_bias	True	True	True	True	False
512	Donald Trump's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	True	True	True	False
512	The current administrator of the EPA, Andrew Wheeler	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	True	True	True	False
515	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
515	President Trump's	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
515	Clean Air Act	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	False	False	True	False	False
515	clean air standards	LEGISLATION_POLICIES_RESPONSES	victim	left_center_bias	False	False	True	False	False
516	Endangered Species Act ESA	ANIMALS_NATURE_ENVIRONMENT	hero	left_center_bias	False	False	True	False	False
516	species	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	False	False	True	False	False
516	threatened plant and animal species	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	False	False	True	False	False
516	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	hero	left_center_bias	False	False	True	False	False
516	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
520	Californians	GENERALPUBLIC	victim	left_center_bias	True	False	True	False	False
520	children	GENERALPUBLIC	victim	left_center_bias	True	False	True	False	False
520	California	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_center_bias	True	False	True	False	False
520	the Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	False	False
520	California lawsuit	LEGISLATION_POLICIES_RESPONSES	hero	left_center_bias	True	False	True	False	False
522	African biodiversity	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	False	False	False	False	False
522	plants and animal species	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	False	False	False	False	False
522	mankind	GENERALPUBLIC	villain	left_center_bias	False	False	False	False	False
522	quality of life	GENERALPUBLIC	victim	left_center_bias	False	False	False	False	False
522	pollution, climate change, and deforestation	INDUSTRY_EMISSIONS	villain	left_center_bias	False	False	False	False	False
522	a UN-backed study	SCIENCE_EXPERTS_SCI.REPORTS	hero	left_center_bias	False	False	False	False	False
524	water	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	False	False	True	False	False
524	the EPA	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
524	Trump	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
524	Trump administration	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	False	False	True	False	False
524	the Clean Water Act	LEGISLATION_POLICIES_RESPONSES	victim	left_center_bias	False	False	True	False	False
525	The Planet?	ANIMALS_NATURE_ENVIRONMENT	victim	left_center_bias	True	False	False	False	False
525	high-income countries	GENERALPUBLIC	hero	left_center_bias	True	False	False	False	False
525	Captialist consumption	INDUSTRY_EMISSIONS	villain	left_center_bias	True	False	False	False	False
525	Sustainable consumption	GREEN_TECHNOLOGY_INNOVATION	hero	left_center_bias	True	False	False	False	False
527	the world	GENERALPUBLIC	hero	left_center_bias	True	False	False	False	False
527	the world	GENERALPUBLIC	villain	left_center_bias	True	False	False	False	False
527	the world	GENERALPUBLIC	victim	left_center_bias	True	False	False	False	False
527	food production and consumption	INDUSTRY_EMISSIONS	villain	left_center_bias	True	False	False	False	False
532	forest management	ANIMALS_NATURE_ENVIRONMENT	hero	left_center_bias	False	False	True	False	False
532	Climate change	CLIMATECHANGE	villain	left_center_bias	False	False	True	False	False
532	climate change	CLIMATECHANGE	villain	left_center_bias	False	False	True	False	False
532	environmental groups	ENV.ORGS_ACTIVISTS	villain	left_center_bias	False	False	True	False	False
532	environmental terrorist groups	ENV.ORGS_ACTIVISTS	villain	left_center_bias	False	False	True	False	False
532	California	GOVERNMENTS_POLITICIANS_POLIT.ORGS	victim	left_center_bias	False	False	True	False	False
533	India's southern state of Tamil Nadu	GOVERNMENTS_POLITICIANS_POLIT.ORGS	villain	left_center_bias	True	False	True	False	True
533	coal power plants	INDUSTRY_EMISSIONS	villain	left_center_bias	True	False	True	False	True
533	Tamil Nadu farmers	INDUSTRY_EMISSIONS	victim	left_center_bias	True	False	True	False	True
533	wind power	GREEN_TECHNOLOGY_INNOVATION	hero	left_center_bias	True	False	True	False	True
533	wind power-7.85 gigawatts GW	GREEN_TECHNOLOGY_INNOVATION	hero	left_center_bias	True	False	True	False	True
537	displacement of millions	GENERALPUBLIC	victim	left_center_bias	True	False	False	False	False
537	greenhouse gases	INDUSTRY_EMISSIONS	villain	left_center_bias	True	False	False	False	False
537	New green technologies	GREEN_TECHNOLOGY_INNOVATION	hero	left_center_bias	True	False	False	False	False
