
==========================================
ID:	286
ID:	62
	_ID	drudgereport--2019-10-09--Environmentalists have new target: Toilet paper...
	_mbfc	right_bias
	_opinion	False
	_source	drudgereport
	_text	-1
	_year	2019
	ar1	['yes', -1, -1, -1]
	ar1a	['yes', -1, -1, -1]
	ar1a_ents	[['Environmentalists have new target: Toilet paper...'], -1, -1, -1]
	ar2	['yes', -1, -1, -1]
	ar3	['no', -1, -1, -1]
	ar4	['yes', -1, -1, -1]
	ar5	['no', -1, -1, -1]
	ar6	['yes', -1, -1, -1]
	ar6_ents	[['other', 'recycled toilet paper'], -1, -1, -1]
	ar7	['yes', -1, -1, -1]
	ar7_ents	[['other', 'Toiler paper companies'], -1, -1, -1]
	co1	['no', -1, -1, -1]
	co2	['no', -1, -1, -1]
	co3	['yes', -1, -1, -1]
	co4	['no', -1, -1, -1]
	co4_ents_loser	[[], -1, -1, -1]
	co4_ents_winner	[[], -1, -1, -1]
	comm	['', -1, -1, -1]
	ec1	['yes', -1, -1, -1]
	ec2	['yes', -1, -1, -1]
	ec3	['no', -1, -1, -1]
	hi1	['no', -1, -1, -1]
	hi2	['no', -1, -1, -1]
	hi3	['yes', -1, -1, -1]
	hi3_ents	[['other', 'Canadian forests'], -1, -1, -1]
	hi4	['no', -1, -1, -1]
	hi4_ents	[[], -1, -1, -1]
	hi5	['no', -1, -1, -1]
	mo1	['no', -1, -1, -1]
	mo2	['no', -1, -1, -1]
	mo3	['yes', -1, -1, -1]

==========================================
ID:	361
	_ID	drudgereport--2018-07-09--California eyes Wyoming wind power to feed energy appetite
	_mbfc	right_bias
	_opinion	False
	_source	drudgereport
	_text	-1
	_year	2018
	ar1	['yes', 'yes', -1, -1]
	ar1a	['yes', 'no', -1, -1]
	ar1a_ents	[['Carbon-reliant Wyoming eyes growing Wind Industry. '], ['difficulties and challenges of installing wind power in Wyoming'], -1, -1]
	ar2	['yes', 'yes', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['yes', 'yes', -1, -1]
	ar5	['yes', 'no', -1, -1]
	ar6	['yes', 'yes', -1, -1]
	ar6_ents	[['other', 'Wind energy'], ['plans 2'], -1, -1]
	ar7	['yes', 'no', -1, -1]
	ar7_ents	[['other', 'Reliance on fossil fuels'], [], -1, -1]
	co1	['no', 'yes', -1, -1]
	co2	['no', 'yes', -1, -1]
	co3	['yes', 'yes', -1, -1]
	co4	['no', 'no', -1, -1]
	co4_ents_loser	[[], [], -1, -1]
	co4_ents_winner	[[], [], -1, -1]
	comm	['', '', -1, -1]
	ec1	['yes', 'yes', -1, -1]
	ec2	['no', 'yes', -1, -1]
	ec3	['yes', 'yes', -1, -1]
	hi1	['yes', 'yes', -1, -1]
	hi2	['no', 'no', -1, -1]
	hi3	['yes', 'yes', -1, -1]
	hi3_ents	[["Wyoming 's 0"], ['people 7'], -1, -1]
	hi4	['no', 'no', -1, -1]
	hi4_ents	[[], ["Wyoming 's 0"], -1, -1]
	hi5	['no', 'no', -1, -1]
	mo1	['no', 'no', -1, -1]
	mo2	['no', 'no', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	73
	_ID	drudgereport--2019-11-16--Meds pose global environmental risk, experts warn...
	_mbfc	right_bias
	_opinion	False
	_source	drudgereport
	_text	-1
	_year	2019
	ar1	['yes', 'yes', -1, -1]
	ar1a	['no', 'yes', -1, -1]
	ar1a_ents	[['Residues from meds pose risk to ecosystems and the global food chain'], ['Meds pose global environmental risk, experts warn...'], -1, -1]
	ar2	['no', 'no', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['yes', 'yes', -1, -1]
	ar5	['yes', 'yes', -1, -1]
	ar6	['no', 'no', -1, -1]
	ar6_ents	[[], [], -1, -1]
	ar7	['yes', 'yes', -1, -1]
	ar7_ents	[['other', 'pharmaceuticals'], ['other', 'antibodies'], -1, -1]
	co1	['no', 'no', -1, -1]
	co2	['no', 'no', -1, -1]
	co3	['no', 'no', -1, -1]
	co4	['no', 'no', -1, -1]
	co4_ents_loser	[[], [], -1, -1]
	co4_ents_winner	[[], [], -1, -1]
	comm	['', '', -1, -1]
	ec1	['no', 'no', -1, -1]
	ec2	['no', 'no', -1, -1]
	ec3	['no', 'no', -1, -1]
	hi1	['no', 'yes', -1, -1]
	hi2	['no', 'no', -1, -1]
	hi3	['yes', 'yes', -1, -1]
	hi3_ents	[['other', 'Ecosystems'], ['other', 'environment; human health'], -1, -1]
	hi4	['no', 'no', -1, -1]
	hi4_ents	[[], [], -1, -1]
	hi5	['no', 'no', -1, -1]
	mo1	['no', 'no', -1, -1]
	mo2	['no', 'no', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	468
	_ID	vox--2018-07-05--A brief guide to Andrew Wheeler Scott Pruitts replacement at the EPA
	_mbfc	left_bias
	_opinion	False
	_source	vox
	_text	-1
	_year	2018
	ar1	['yes', 'yes', -1, 'yes']
	ar1a	['yes', 'no', -1, 'no']
	ar1a_ents	[['A brief guide to Andrew Wheeler, Scott Pruittâ\x80\x99s replacement at the EPA'], ["A rundown on why Andrew Wheeler will continue Scott Pruitt's agenda"], -1, ['Andrew Wheeler, new EPA Administrator, seems unlikely to support climate policy']]
	ar2	['no', 'no', -1, 'no']
	ar3	['no', 'no', -1, 'no']
	ar4	['yes', 'no', -1, 'no']
	ar5	['yes', 'no', -1, 'no']
	ar6	['no', 'no', -1, 'no']
	ar6_ents	[[], [], -1, []]
	ar7	['yes', 'yes', -1, 'yes']
	ar7_ents	[['President Donald Trump 2'], ['a significantly less notorious successor 1'], -1, ['a significantly less notorious successor 1']]
	co1	['no', 'yes', -1, 'yes']
	co2	['no', 'no', -1, 'yes']
	co3	['yes', 'no', -1, 'yes']
	co4	['no', 'no', -1, 'no']
	co4_ents_loser	[[], [], -1, []]
	co4_ents_winner	[[], [], -1, []]
	comm	['', '', -1, '']
	ec1	['no', 'yes', -1, 'no']
	ec2	['no', 'no', -1, 'no']
	ec3	['yes', 'no', -1, 'no']
	hi1	['no', 'no', -1, 'no']
	hi2	['yes', 'yes', -1, 'no']
	hi3	['yes', 'yes', -1, 'yes']
	hi3_ents	[['the Environmental Protection Agency 5'], ['other', 'environmental regulations'], -1, ['other', 'Environmental regulations']]
	hi4	['yes', 'yes', -1, 'yes']
	hi4_ents	[['other', 'Fossil Fuel Industries'], ['other', 'fossil fuel industry '], -1, ['other', 'The fossil fuel industry']]
	hi5	['no', 'yes', -1, 'no']
	mo1	['no', 'no', -1, 'no']
	mo2	['no', 'no', -1, 'no']
	mo3	['no', 'no', -1, 'no']

==========================================
ID:	820
	_ID	RT--2017-07-04--Federal appeals court blocks Trumps attempt to roll back Obama-era methane rules.txt
	_mbfc	questionable_source
	_opinion	False
	_source	RT
	_text	-1
	_year	2017
	ar1	['yes', 'yes', -1, -1]
	ar1a	['yes', 'yes', -1, -1]
	ar1a_ents	[['Federal appeals court blocks Trumpâ\x80\x99s attempt to roll back Obama-era methane rules'], ['Federal appeals court blocks Trumpâ\x80\x99s attempt to roll back Obama-era methane rules'], -1, -1]
	ar2	['yes', 'yes', -1, -1]
	ar3	['yes', 'yes', -1, -1]
	ar4	['n/a: problem is resolved', 'n/a: problem is resolved', -1, -1]
	ar5	['yes', 'no', -1, -1]
	ar6	['yes', 'yes', -1, -1]
	ar6_ents	[['a US appeals court 1'], ['a US appeals court 1'], -1, -1]
	ar7	['yes', 'yes', -1, -1]
	ar7_ents	[['The Environmental Protection Agency â\x80\x99s 0'], ['EPA Administrator Scott Pruitt 2'], -1, -1]
	co1	['no', 'yes', -1, -1]
	co2	['no', 'yes', -1, -1]
	co3	['yes', 'no', -1, -1]
	co4	['yes', 'yes', -1, -1]
	co4_ents_loser	[['The Environmental Protection Agency â\x80\x99s 0'], ['EPA Administrator Scott Pruitt 2'], -1, -1]
	co4_ents_winner	[['no_winner'], ['no_winner'], -1, -1]
	comm	['', '', -1, -1]
	ec1	['no', 'no', -1, -1]
	ec2	['no', 'no', -1, -1]
	ec3	['no', 'no', -1, -1]
	hi1	['no', 'no', -1, -1]
	hi2	['no', 'no', -1, -1]
	hi3	['no', 'no', -1, -1]
	hi3_ents	[[], [], -1, -1]
	hi4	['no', 'no', -1, -1]
	hi4_ents	[[], [], -1, -1]
	hi5	['no', 'no', -1, -1]
	mo1	['no', 'no', -1, -1]
	mo2	['no', 'no', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	448
	_ID	politicususa--2018-11-03--Supreme Court rejects Trump administration bid to halt climate trial
	_mbfc	left_bias
	_opinion	False
	_source	politicususa
	_text	-1
	_year	2018
	ar1	['yes', 'yes', -1, -1]
	ar1a	['yes', 'yes', -1, -1]
	ar1a_ents	[['Supreme Court rejects Trump administration bid to halt climate trial'], ['Supreme Court rejects Trump administration bid to halt climate trial'], -1, -1]
	ar2	['yes', 'yes', -1, -1]
	ar3	['yes', 'yes', -1, -1]
	ar4	['n/a: problem is resolved', 'n/a: problem is resolved', -1, -1]
	ar5	['no', 'no', -1, -1]
	ar6	['yes', 'yes', -1, -1]
	ar6_ents	[['The U.S. Supreme Court 0'], ['The U.S. Supreme Court 0'], -1, -1]
	ar7	['yes', 'yes', -1, -1]
	ar7_ents	[['the President Donald Trump â\x80\x99s administration 1'], ['the President Donald Trump â\x80\x99s administration 1'], -1, -1]
	co1	['yes', 'yes', -1, -1]
	co2	['yes', 'yes', -1, -1]
	co3	['yes', 'yes', -1, -1]
	co4	['no', 'yes', -1, -1]
	co4_ents_loser	[[], ['the President Donald Trump â\x80\x99s administration 1'], -1, -1]
	co4_ents_winner	[[], ['activists 3'], -1, -1]
	comm	['', '', -1, -1]
	ec1	['no', 'no', -1, -1]
	ec2	['no', 'no', -1, -1]
	ec3	['no', 'no', -1, -1]
	hi1	['no', 'yes', -1, -1]
	hi2	['no', 'no', -1, -1]
	hi3	['no', 'no', -1, -1]
	hi3_ents	[[], [], -1, -1]
	hi4	['no', 'no', -1, -1]
	hi4_ents	[[], [], -1, -1]
	hi5	['no', 'no', -1, -1]
	mo1	['no', 'no', -1, -1]
	mo2	['no', 'no', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	201
	_ID	usatoday--2019-02-26--Congress sends Trump lands bill that would protect more than 2 million acres
	_mbfc	left_center_bias
	_opinion	False
	_source	usatoday
	_text	-1
	_year	2019
	ar1	['yes', -1, -1, -1]
	ar1a	['yes', -1, -1, -1]
	ar1a_ents	[['Congress sends Trump lands bill that would protect more than 2 million acres'], -1, -1, -1]
	ar2	['yes', -1, -1, -1]
	ar3	['no', -1, -1, -1]
	ar4	['yes', -1, -1, -1]
	ar5	['no', -1, -1, -1]
	ar6	['yes', -1, -1, -1]
	ar6_ents	[['other', 'Trump'], -1, -1, -1]
	ar7	['yes', -1, -1, -1]
	ar7_ents	[['other', 'Wildfires'], -1, -1, -1]
	co1	['no', -1, -1, -1]
	co2	['no', -1, -1, -1]
	co3	['no', -1, -1, -1]
	co4	['no', -1, -1, -1]
	co4_ents_loser	[[], -1, -1, -1]
	co4_ents_winner	[[], -1, -1, -1]
	comm	['', -1, -1, -1]
	ec1	['yes', -1, -1, -1]
	ec2	['yes', -1, -1, -1]
	ec3	['no', -1, -1, -1]
	hi1	['no', -1, -1, -1]
	hi2	['no', -1, -1, -1]
	hi3	['no', -1, -1, -1]
	hi3_ents	[[], -1, -1, -1]
	hi4	['yes', -1, -1, -1]
	hi4_ents	[['other', 'the Land and Water Conservation Fund'], -1, -1, -1]
	hi5	['no', -1, -1, -1]
	mo1	['no', -1, -1, -1]
	mo2	['no', -1, -1, -1]
	mo3	['no', -1, -1, -1]

==========================================
ID:	194
	_ID	npr--2019-11-04--U.S. Formally Begins To Leave The Paris Climate Agreement
	_mbfc	left_center_bias
	_opinion	False
	_source	npr
	_text	-1
	_year	2019
	ar1	['yes', 'yes', -1, -1]
	ar1a	['yes', 'yes', -1, -1]
	ar1a_ents	[['U.S. Formally Begins To Leave The Paris Climate Agreement'], ['U.S. Formally Begins To Leave The Paris Climate Agreement'], -1, -1]
	ar2	['no', 'no', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['no', 'no', -1, -1]
	ar5	['no', 'no', -1, -1]
	ar6	['yes', 'yes', -1, -1]
	ar6_ents	[['The Paris Climate Agreement 1'], ['U.S. 0'], -1, -1]
	ar7	['yes', 'yes', -1, -1]
	ar7_ents	[['Trump 2'], ['U.S. 0'], -1, -1]
	co1	['yes', 'yes', -1, -1]
	co2	['yes', 'no', -1, -1]
	co3	['no', 'yes', -1, -1]
	co4	['no', 'no', -1, -1]
	co4_ents_loser	[[], [], -1, -1]
	co4_ents_winner	[[], [], -1, -1]
	comm	['', '', -1, -1]
	ec1	['no', 'yes', -1, -1]
	ec2	['no', 'no', -1, -1]
	ec3	['no', 'no', -1, -1]
	hi1	['no', 'no', -1, -1]
	hi2	['no', 'no', -1, -1]
	hi3	['yes', 'yes', -1, -1]
	hi3_ents	[['the world 5'], ['the world 5'], -1, -1]
	hi4	['no', 'no', -1, -1]
	hi4_ents	[[], [], -1, -1]
	hi5	['no', 'no', -1, -1]
	mo1	['no', 'no', -1, -1]
	mo2	['no', 'no', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	760
	_ID	The Guardian--2017-06-27--EPA seeks to scrap rule protecting drinking water for third of Americans.txt
	_mbfc	left_center_bias
	_opinion	False
	_source	The Guardian
	_text	-1
	_year	2017
	ar1	['yes', 'yes', -1, -1]
	ar1a	['yes', 'yes', -1, -1]
	ar1a_ents	[['EPA seeks to scrap rule protecting drinking water for third of Americans'], ['EPA seeks to scrap rule protecting drinking water for third of Americans'], -1, -1]
	ar2	['no', 'yes', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['no', 'no', -1, -1]
	ar5	['no', 'yes', -1, -1]
	ar6	['yes', 'yes', -1, -1]
	ar6_ents	[['other', 'Michael Brune, executive director of Sierra Club.'], ['the rule 3'], -1, -1]
	ar7	['yes', 'yes', -1, -1]
	ar7_ents	[['The Environmental Protection Agency 0'], ['The Environmental Protection Agency 0'], -1, -1]
	co1	['yes', 'yes', -1, -1]
	co2	['yes', 'yes', -1, -1]
	co3	['yes', 'yes', -1, -1]
	co4	['no', 'no', -1, -1]
	co4_ents_loser	[[], [], -1, -1]
	co4_ents_winner	[[], [], -1, -1]
	comm	['', '', -1, -1]
	ec1	['no', 'yes', -1, -1]
	ec2	['no', 'yes', -1, -1]
	ec3	['no', 'no', -1, -1]
	hi1	['no', 'yes', -1, -1]
	hi2	['no', 'yes', -1, -1]
	hi3	['yes', 'yes', -1, -1]
	hi3_ents	[['other', 'waterways that provide drinking water.'], ['other', '117 million Americans; drinking water'], -1, -1]
	hi4	['yes', 'no', -1, -1]
	hi4_ents	[['some farmers and golf course operators 5'], [], -1, -1]
	hi5	['no', 'no', -1, -1]
	mo1	['no', 'no', -1, -1]
	mo2	['no', 'no', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	102
	_ID	thehuffingtonpost--2019-09-10--Oil Drilling Plan Near Sacred Utah Monument Draws Tribal Opposition
	_mbfc	left_bias
	_opinion	False
	_source	thehuffingtonpost
	_text	-1
	_year	2019
	ar1	['yes', 'yes', -1, 'not_relevant']
	ar1a	['yes', 'yes', -1, 'not_relevant']
	ar1a_ents	[['Oil Drilling Plan Near Sacred Utah Monument Draws Tribal Opposition'], ['Oil Drilling Plan Near Sacred Utah Monument Draws Tribal Opposition'], -1, 'not_relevant']
	ar2	['yes', 'yes', -1, 'not_relevant']
	ar3	['no', 'no', -1, 'not_relevant']
	ar4	['yes', 'yes', -1, 'not_relevant']
	ar5	['no', 'no', -1, 'not_relevant']
	ar6	['yes', 'no', -1, 'not_relevant']
	ar6_ents	[['other', ' National Parks Conservation Association'], [], -1, 'not_relevant']
	ar7	['yes', 'yes', -1, 'not_relevant']
	ar7_ents	[['Bureau of Land Management'], ['other', 'The Trump administation '], -1, 'not_relevant']
	co1	['yes', 'yes', -1, 'not_relevant']
	co2	['no', 'no', -1, 'not_relevant']
	co3	['yes', 'yes', -1, 'not_relevant']
	co4	['no', 'no', -1, 'not_relevant']
	co4_ents_loser	[[], [], -1, 'not_relevant']
	co4_ents_winner	[[], [], -1, 'not_relevant']
	comm	['', '', -1, 'not_relevant']
	ec1	['yes', 'yes', -1, 'not_relevant']
	ec2	['no', 'no', -1, 'not_relevant']
	ec3	['no', 'no', -1, 'not_relevant']
	hi1	['yes', 'yes', -1, 'not_relevant']
	hi2	['no', 'no', -1, 'not_relevant']
	hi3	['yes', 'yes', -1, 'not_relevant']
	hi3_ents	[['other', 'indigenous tribes throughout the U.S. Southwest'], ['Monument 0'], -1, 'not_relevant']
	hi4	['no', 'no', -1, 'not_relevant']
	hi4_ents	[[], [], -1, 'not_relevant']
	hi5	['no', 'yes', -1, 'not_relevant']
	mo1	['no', 'no', -1, 'not_relevant']
	mo2	['no', 'yes', -1, 'not_relevant']
	mo3	['no', 'no', -1, 'not_relevant']

==========================================
ID:	687
	_ID	The Huffington Post--2017-10-23--Roy Moore Is An Outspoken Fundamentalist About Everything But Climate Change.txt
	_mbfc	left_bias
	_opinion	False
	_source	The Huffington Post
	_text	-1
	_year	2017
	ar1	['yes', 'yes', -1, -1]
	ar1a	['yes', 'yes', -1, -1]
	ar1a_ents	[['Roy Moore Is An Outspoken Fundamentalist About Everything But Climate Change'], ['Roy Moore Is An Outspoken Fundamentalist About Everything But Climate Change'], -1, -1]
	ar2	['no', 'no', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['yes', 'yes', -1, -1]
	ar5	['no', 'no', -1, -1]
	ar6	['no', 'no', -1, -1]
	ar6_ents	[[], [], -1, -1]
	ar7	['yes', 'yes', -1, -1]
	ar7_ents	[['other', 'Christian Fundamentalism; Roy Moore'], ['He 0'], -1, -1]
	co1	['yes', 'yes', -1, -1]
	co2	['yes', 'yes', -1, -1]
	co3	['yes', 'yes', -1, -1]
	co4	['no', 'no', -1, -1]
	co4_ents_loser	[[], [], -1, -1]
	co4_ents_winner	[[], [], -1, -1]
	comm	['', '', -1, -1]
	ec1	['no', 'no', -1, -1]
	ec2	['no', 'no', -1, -1]
	ec3	['no', 'no', -1, -1]
	hi1	['yes', 'yes', -1, -1]
	hi2	['yes', 'no', -1, -1]
	hi3	['no', 'yes', -1, -1]
	hi3_ents	[[], ['Alabama 5'], -1, -1]
	hi4	['no', 'no', -1, -1]
	hi4_ents	[[], [], -1, -1]
	hi5	['yes', 'no', -1, -1]
	mo1	['yes', 'no', -1, -1]
	mo2	['yes', 'yes', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	688
	_ID	CNN--2017-09-30--Trump administration swaps climate change for resilience.txt
	_mbfc	left_bias
	_opinion	False
	_source	CNN
	_text	-1
	_year	2017
	ar1	['yes', 'yes', -1, 'yes']
	ar1a	['no', 'yes', -1, 'no']
	ar1a_ents	[["Trump administration swaps named references to 'climate change' for 'resilience'"], ["Trump administration swaps 'climate change' for 'resilience'"], -1, ["Trump administration swaps 'climate change' policy and terminology for 'resilience' and disaster preparedness"]]
	ar2	['yes', 'no', -1, 'yes']
	ar3	['no', 'no', -1, 'no']
	ar4	['yes', 'yes', -1, 'yes']
	ar5	['no', 'no', -1, 'no']
	ar6	['no', 'no', -1, 'no']
	ar6_ents	[[], [], -1, []]
	ar7	['yes', 'yes', -1, 'no']
	ar7_ents	[['Trump 3'], ['Resilience 7'], -1, []]
	co1	['no', 'yes', -1, 'yes']
	co2	['no', 'no', -1, 'yes']
	co3	['yes', 'no', -1, 'yes']
	co4	['no', 'no', -1, 'no']
	co4_ents_loser	[[], [], -1, []]
	co4_ents_winner	[[], [], -1, []]
	comm	['', '', -1, '']
	ec1	['yes', 'yes', -1, 'yes']
	ec2	['no', 'no', -1, 'no']
	ec3	['no', 'no', -1, 'no']
	hi1	['no', 'yes', -1, 'yes']
	hi2	['no', 'no', -1, 'no']
	hi3	['no', 'yes', -1, 'yes']
	hi3_ents	[[], ['other', 'communities affected by climate change '], -1, ['other', 'communities hit by natural disasters']]
	hi4	['no', 'no', -1, 'no']
	hi4_ents	[[], [], -1, []]
	hi5	['no', 'no', -1, 'no']
	mo1	['no', 'no', -1, 'no']
	mo2	['no', 'no', -1, 'no']
	mo3	['no', 'no', -1, 'no']

==========================================
ID:	391
	_ID	thedailycaller--2018-11-26--A Top-Line Claim In The Newest US Climate Report Relies On Research Tied To Major Democratic Donors
	_mbfc	right_bias
	_opinion	False
	_source	thedailycaller
	_text	-1
	_year	2018
	ar1	['yes', -1, -1, 'yes']
	ar1a	['yes', -1, -1, 'yes']
	ar1a_ents	[['A Top-Line Claim In The Newest US Climate Report Relies On Research Tied To Major Democratic Donors'], -1, -1, ['A Top-Line Claim In The Newest US Climate Report Relies On Research Tied To Major Democratic Donors']]
	ar2	['no', -1, -1, 'no']
	ar3	['no', -1, -1, 'no']
	ar4	['yes', -1, -1, 'no']
	ar5	['no', -1, -1, 'no']
	ar6	['no', -1, -1, 'no']
	ar6_ents	[[], -1, -1, []]
	ar7	['yes', -1, -1, 'yes']
	ar7_ents	[['other', 'Democrat funded research'], -1, -1, ['a major government climate report 2']]
	co1	['yes', -1, -1, 'yes']
	co2	['no', -1, -1, 'yes']
	co3	['yes', -1, -1, 'yes']
	co4	['no', -1, -1, 'no']
	co4_ents_loser	[[], -1, -1, []]
	co4_ents_winner	[[], -1, -1, []]
	comm	['', -1, -1, '']
	ec1	['yes', -1, -1, 'yes']
	ec2	['yes', -1, -1, 'yes']
	ec3	['yes', -1, -1, 'yes']
	hi1	['no', -1, -1, 'no']
	hi2	['yes', -1, -1, 'no']
	hi3	['yes', -1, -1, 'no']
	hi3_ents	[['the U.S. economy 1'], -1, -1, []]
	hi4	['no', -1, -1, 'yes']
	hi4_ents	[[], -1, -1, ['The study 5']]
	hi5	['no', -1, -1, 'no']
	mo1	['yes', -1, -1, 'no']
	mo2	['no', -1, -1, 'no']
	mo3	['no', -1, -1, 'no']

==========================================
ID:	638
	_ID	Drudge Report--2017-10-24--Heartbreaking clean-up begins.txt
	_mbfc	right_bias
	_opinion	False
	_source	Drudge Report
	_text	-1
	_year	2017
	ar1	['yes', 'yes', -1, -1]
	ar1a	['no', 'no', -1, -1]
	ar1a_ents	[['Californians begin heartbreaking clean-up after wildfires'], ['California Santa Rosa community works with authorities to clean up the area in the aftermath of the wildfires'], -1, -1]
	ar2	['yes', 'yes', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['yes', 'yes', -1, -1]
	ar5	['no', 'yes', -1, -1]
	ar6	['yes', 'yes', -1, -1]
	ar6_ents	[['other', 'Californian authorities'], ['Authorities 4'], -1, -1]
	ar7	['yes', 'yes', -1, -1]
	ar7_ents	[['other', 'wildfires'], ['other', 'wildfires'], -1, -1]
	co1	['no', 'yes', -1, -1]
	co2	['no', 'no', -1, -1]
	co3	['no', 'yes', -1, -1]
	co4	['no', 'no', -1, -1]
	co4_ents_loser	[[], [], -1, -1]
	co4_ents_winner	[[], [], -1, -1]
	comm	['', '', -1, -1]
	ec1	['yes', 'yes', -1, -1]
	ec2	['no', 'no', -1, -1]
	ec3	['no', 'no', -1, -1]
	hi1	['yes', 'yes', -1, -1]
	hi2	['yes', 'yes', -1, -1]
	hi3	['yes', 'yes', -1, -1]
	hi3_ents	[['other', 'Northern California homeowners'], ['homeowners 6'], -1, -1]
	hi4	['no', 'no', -1, -1]
	hi4_ents	[[], [], -1, -1]
	hi5	['yes', 'yes', -1, -1]
	mo1	['no', 'no', -1, -1]
	mo2	['no', 'no', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	702
	_ID	Vox--2017-06-01--Dont just blame Trump for quitting the Paris deal blame the Republican Party.txt
	_mbfc	left_bias
	_opinion	False
	_source	Vox
	_text	-1
	_year	2017
	ar1	['yes', -1, -1, -1]
	ar1a	['yes', -1, -1, -1]
	ar1a_ents	[['Donâ\x80\x99t just blame Trump for quitting the Paris deal â\x80\x94 blame the Republican Party'], -1, -1, -1]
	ar2	['no', -1, -1, -1]
	ar3	['no', -1, -1, -1]
	ar4	['yes', -1, -1, -1]
	ar5	['yes', -1, -1, -1]
	ar6	['no', -1, -1, -1]
	ar6_ents	[[], -1, -1, -1]
	ar7	['yes', -1, -1, -1]
	ar7_ents	[['the Republican Party 3'], -1, -1, -1]
	co1	['yes', -1, -1, -1]
	co2	['yes', -1, -1, -1]
	co3	['no', -1, -1, -1]
	co4	['no', -1, -1, -1]
	co4_ents_loser	[[], -1, -1, -1]
	co4_ents_winner	[[], -1, -1, -1]
	comm	['', -1, -1, -1]
	ec1	['no', -1, -1, -1]
	ec2	['no', -1, -1, -1]
	ec3	['no', -1, -1, -1]
	hi1	['no', -1, -1, -1]
	hi2	['yes', -1, -1, -1]
	hi3	['no', -1, -1, -1]
	hi3_ents	[[], -1, -1, -1]
	hi4	['no', -1, -1, -1]
	hi4_ents	[[], -1, -1, -1]
	hi5	['no', -1, -1, -1]
	mo1	['no', -1, -1, -1]
	mo2	['no', -1, -1, -1]
	mo3	['no', -1, -1, -1]

==========================================
ID:	39
	_ID	thepoliticalinsider--2019-04-04--Beto Compares Green New Deal to Defeating Nazis Overcoming Great Depression
	_mbfc	right_bias
	_opinion	False
	_source	thepoliticalinsider
	_text	-1
	_year	2019
	ar1	['yes', 'yes', -1, -1]
	ar1a	['yes', 'yes', -1, -1]
	ar1a_ents	[['Beto Compares Green New Deal to Defeating Nazis, Overcoming Great Depression'], ['Beto Compares Green New Deal to Defeating Nazis, Overcoming Great Depression'], -1, -1]
	ar2	['no', 'no', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['no', 'yes', -1, -1]
	ar5	['no', 'no', -1, -1]
	ar6	['no', 'no', -1, -1]
	ar6_ents	[[], [], -1, -1]
	ar7	['yes', 'yes', -1, -1]
	ar7_ents	[['Democrat candidate for president Beto Oâ\x80\x99Rourke 0'], ['Democrat candidate for president Beto Oâ\x80\x99Rourke 0'], -1, -1]
	co1	['yes', 'no', -1, -1]
	co2	['yes', 'yes', -1, -1]
	co3	['yes', 'no', -1, -1]
	co4	['no', 'no', -1, -1]
	co4_ents_loser	[[], [], -1, -1]
	co4_ents_winner	[[], [], -1, -1]
	comm	['', '', -1, -1]
	ec1	['no', 'no', -1, -1]
	ec2	['no', 'no', -1, -1]
	ec3	['no', 'no', -1, -1]
	hi1	['yes', 'yes', -1, -1]
	hi2	['yes', 'yes', -1, -1]
	hi3	['no', 'no', -1, -1]
	hi3_ents	[[], [], -1, -1]
	hi4	['no', 'no', -1, -1]
	hi4_ents	[[], [], -1, -1]
	hi5	['no', 'no', -1, -1]
	mo1	['yes', 'yes', -1, -1]
	mo2	['no', 'yes', -1, -1]
	mo3	['no', 'no', -1, -1]

==========================================
ID:	472
	_ID	cnn--2018-11-23--Climate change brings dire consequences to the US federal report concludes
	_mbfc	left_bias
	_opinion	False
	_source	cnn
	_text	-1
	_year	2018
	ar1	['yes', 'yes', -1, -1]
	ar1a	['yes', 'yes', -1, -1]
	ar1a_ents	[['Climate change brings dire consequences to the US, federal report concludes'], ['Climate change brings dire consequences to the US, federal report concludes'], -1, -1]
	ar2	['yes', 'yes', -1, -1]
	ar3	['no', 'no', -1, -1]
	ar4	['yes', 'yes', -1, -1]
	ar5	['yes', 'yes', -1, -1]
	ar6	['yes', 'yes', -1, -1]
	ar6_ents	[['the country 2'], ['the country 2'], -1, -1]
	ar7	['yes', 'yes', -1, -1]
	ar7_ents	[['other', 'Human activities'], ['other', 'climate change'], -1, -1]
	co1	['no', 'no', -1, -1]
	co2	['no', 'no', -1, -1]
	co3	['no', 'no', -1, -1]
	co4	['no', 'no', -1, -1]
